 1,314381,
 2,314438, 314494, 314202,
 3,,
 4,314167, 314335, 314460,
 5,314070, 314355,
 6,,
 7,314309, 314031, 314157, 314153,
 8,314456, 314418,
 9,314512, 314549,
 10,,
 12,314079, 314033,
 13,314219, 314249,
 14,314303, 314184, 314504, 314543, 314489, 314409, 314432, 314330,
 15,314352, 314479,
 16,314050, 314533, 314447,
 17,314336, 314065,
 18,,
 19,314402, 314314, 314341,
 21,314425, 314096, 314196, 314439,
 22,314443, 314554, 314049,
 23,,
 25,314083, 314071, 314128, 314464, 314413, 314433,
 26,314463, 314493,
 27,314326,
 28,314368, 314481, 314317,
 29,314311, 314200, 314116, 314023,
 30,314451, 314472,
 32,,
 33,314056, 314373,
 34,314466, 314252, 314276,
 35,314384, 314046, 314283, 314513,
 36,314075, 314133, 314313,
 37,314130,
 40,314040, 314509, 314078,
 41,314529, 314164,
 42,314271,
 43,314263, 314423,
 44,314379, 314123, 314473, 314114,
 45,314270, 314395, 314233, 314420,
 46,314136, 314556,
 47,314007,
 48,314003, 314324, 314455,
 49,314468, 314507, 314539, 314088,
 50,314476, 314367, 314103, 314471,
 51,314505, 314262, 314488, 314495, 314019, 314189,
 52,314272, 314320, 314106,
 53,314339, 314551, 314266,
 54,314536, 314163, 314224, 314431, 314015, 314143,
 55,314044, 314414, 314069, 314104,
 56,314158, 314370, 314407, 314129,
 57,314319, 314526, 314162,
 58,314248, 314406, 314444, 314120, 314296, 314391,
 59,314038, 314020,
 60,314183, 314279, 314250,
 61,314169, 314170, 314073,
 62,314490, 314223,
 63,314151, 314043, 314353, 314058,
 64,314457, 314062, 314499,
 65,314229, 314475,
 66,314286, 314194, 314057, 314041, 314232, 314411, 314540, 314545,
 68,314207, 314006, 314445, 314178,
 69,314421, 314530,
 70,314051, 314192, 314181, 314307,
 71,314346, 314518, 314546, 314348, 314297,
 72,314310, 314351,
 73,314393, 314496, 314080,
 74,314422, 314013, 314204, 314363,
 75,314092, 314132, 314186,
 76,314461, 314166, 314053, 314327, 314377, 314156,
 77,314214, 314278,
 78,314035, 314515, 314022, 314325, 314398,
 79,314405, 314534, 314105, 314358, 314077,
 80,314099, 314389, 314410, 314247,
 81,314538, 314521,
 82,314452, 314426, 314394,
 83,314037, 314497, 314511, 314365, 314387, 314316, 314255, 314427,
 85,314127, 314523,
 86,314212, 314531, 314028, 314155,
 87,314522, 314465,
 88,314436, 314357,
 89,314124, 314294, 314500, 314312, 314030, 314244,
 90,314503, 314544, 314477,
 91,314095,
 92,314060, 314091,
 94,314150, 314084,
 95,314281, 314362, 314292,
 96,314089, 314334, 314372, 314337, 314193,
 97,314159, 314066, 314265, 314385,
 98,314246, 314243, 314138,
 99,314059, 314508,
 100,314290, 314285, 314437, 314012, 314264,
 101,314005, 314064, 314338, 314177,
 102,314400, 314383, 314222,
 103,314173, 314152, 314408, 314369,
 104,314253, 314258, 314388,
 105,314111, 314288, 314374, 314112,
 106,314340, 314131, 314350, 314485,
 107,314242, 314299, 314241, 314161,
 108,314094, 314179, 314492,
 109,314168, 314550, 314004,
 110,314342, 314211,
 111,,
 113,314302, 314293,
 114,314401, 314210, 314467,
 115,314392,
 116,314416, 314135, 314269, 314220,
 117,314024, 314047,
 118,314399, 314282,
 119,314323, 314419,
 120,314101, 314215, 314356,
 121,314176, 314548, 314498,
 122,314100, 314520, 314442,
 123,314228, 314371, 314361,
 124,314067, 314146, 314480, 314328,
 125,314042, 314308, 314454, 314234, 314086,
 126,314221, 314331, 314329, 314300,
 127,314142, 314216,
 128,314366, 314417,
 129,314139,
 130,314332, 314390, 314267, 314245,
 131,314429, 314261, 314108, 314199,
 28B,314440,
 90B,
