77,
68,2364652800,5706115300,
50,1296869986,5778552397,9193436868,1588353678,
12,1986873940,
22,6735355977,2782403099,7823161060,9006354768,7152999405,
23,2501412338,6304032115,
76,4706179104,5255959751,6078414461,
10,6021092287,5790314443,5948993872,9009666464,
54,5817463513,7060677109,9533599286,8347230189,
46,1254248847,2284132143,4474505933,1481073989,
39,5599631047,2063273875,2130666065,
72,3914130848,5552173787,
43,5136735116,4293541670,1226616444,9999750416,
36,3561442906,7591486141,
5,7488036564,7041533236,
4,2027644634,3467238440,
84,6594011443,2444792786,9636912148,8007437352,
44,7583743349,5390622816,
20,7570365635,7669502089,1650292416,2858239937,
62,4579193341,
66,3637108472,7717063257,4694444800,5550274604,
34,3633913980,4496081641,
8,4168174908,3612298613,9019816312,6966100441,
65,3213779646,4046795412,
51,6954088601,
3,5913695574,1979282616,6901216549,1278027464,
1,5708569612,7616188470,
21,3616704582,9866387876,9972206208,4615434003,
61,1069168686,5226286422,5647725855,
13,5942571503,
18,4980105167,2088444596,9514448318,
37,4468966184,7582727647,1114337524,3683783628,
6,7029316226,4645110469,5906873555,8829249261,9378086503,4589409873,6274909060,7154578478,
9,3090185353,7908179829,4058529119,
29,9487697661,2848209712,5475517755,9356009050,1161797121,
35,4651067683,9585446160,
48,4072332527,9559705172,
82,3804329775,
49,1635071764,1317744081,3954540026,
33,1189299598,3075268987,7513559342,6014530418,
19,6959033650,6071010965,
26,7581800393,5226497376,1138526831,
60,7809157004,7716388002,9334080189,6083918891,
40,1700205991,4217068128,
45,5273747375,4151467361,1244401535,2974118937,
28,1833541927,9738965874,
11,3538392519,6430849974,7714884716,
53,5639627134,8745728197,9138607413,
81,4343688881,9386048144,
73,5302260187,4492265459,8069902134,9450291100,7109539801,8339688798,
56,8048266740,7526833397,3030840385,5287321140,
87,1386826021,8251406149,1401356124,
57,8910178627,8630362848,1902265903,5808777022,
88,3559941646,7096463290,2261994263,4884805705,
32,9601924435,2817032345,
52,3284896082,4297476798,3604491160,9299377727,
85,1579032754,1388334045,
63,2604085361,9744690953,2428131272,
64,2669341080,9811579426,7390645948,
71,8013796467,7234178343,
27,3229476444,8852622621,9095116901,9166686934,
70,1677073619,4611951430,1759913628,
41,4088114421,6754848896,
17,9048499094,9007511996,5360388080,
89,7194516111,2573282133,5545294115,4716280754,
15,7066581376,6441660446,
69,3228454058,8780822683,
47,3393764976,8042477521,3954152893,
16,
25,5765323147,4463866594,
58,2424384934,
